Date,Product,Brand,Size,Quantity Sold,Unit Price (₹),Margin (%),Profit (₹),Net Profit (₹),Total Revenue (₹),Tax (GST % ),Tax Amount (₹),Net Tax (₹),Dealer,Stock Availability,Dealer Location
16-08-2024,Heels,Metro,7,64,4329.46,30%,83125.63,49872.56,277085.44,12%,33250.25,33250.25,Dealer_1,26,Delhi
16-08-2024,Flats,Puma,7,65,4595.24,20%,59738.12,23892.03,298690.6,12%,35842.87,35842.87,Dealer_4,128,Haryana
16-08-2024,Sandals,Bata,6,68,4590.76,30%,93651.5,56199.45,312171.68,12%,37460.6,37460.6,Dealer_3,163,Mumbai
16-08-2024,Heels,Adidas,9,77,2268.29,15%,26198.75,5220.84,174658.33,12%,20959.0,20959.0,Dealer_4,143,Haryana
16-08-2024,Boots,Adidas,6,51,4102.2,15%,31381.83,6107.71,209212.2,12%,25105.46,25105.46,Dealer_6,92,Pune
16-08-2024,Boots,Bata,10,66,4626.46,30%,91603.91,54885.51,305346.36,12%,36641.56,36641.56,Dealer_2,31,Delhi
16-08-2024,Sneakers,Puma,6,71,2527.35,20%,35888.37,14379.83,179441.85,12%,21533.02,21533.02,Dealer_2,115,Delhi
16-08-2024,Heels,Sketchers,10,73,3650.46,25%,66620.9,34617.95,266483.58,12%,31978.03,31978.03,Dealer_7,169,Mumbai
16-08-2024,Flats,Liberty,9,78,1899.17,40%,59254.1,41462.29,148135.26,12%,17776.23,17776.23,Dealer_2,52,Delhi
16-08-2024,Flats,Woodland,7,62,2067.16,20%,25632.78,10220.78,128163.92,12%,15379.67,15379.67,Dealer_1,131,Delhi
17-08-2024,Sneakers,Paragon,11,81,1963.93,40%,63631.33,44455.57,159078.33,12%,19089.4,19089.4,Dealer_1,78,Delhi
17-08-2024,Flats,Sketchers,7,78,5105.51,25%,99557.44,51720.56,398229.78,12%,47787.57,47787.57,Dealer_2,170,Delhi
17-08-2024,Boots,Metro,9,98,1846.66,30%,54291.8,32544.4,180972.68,12%,21716.72,21716.72,Dealer_4,142,Haryana
17-08-2024,Heels,Adidas,7,80,8862.77,15%,106353.24,21271.16,709021.6,12%,85082.59,85082.59,Dealer_2,195,Delhi
17-08-2024,Sneakers,Metro,10,93,3481.55,30%,97135.25,58320.48,323784.15,12%,38854.1,38854.1,Dealer_2,161,Delhi
17-08-2024,Boots,Sketchers,7,89,3328.76,25%,74064.91,38495.7,296259.64,12%,35551.16,35551.16,Dealer_7,111,Mumbai
17-08-2024,Sneakers,Sketchers,9,94,2366.73,25%,55618.16,28818.48,222472.62,12%,26696.71,26696.71,Dealer_6,96,Pune
17-08-2024,Boots,Metro,10,87,4120.13,30%,107535.39,64381.43,358451.31,12%,43014.16,43014.16,Dealer_2,123,Delhi
17-08-2024,Heels,Paragon,9,86,893.21,40%,30726.42,21768.24,76816.06,12%,9217.93,9217.93,Dealer_5,134,Haryana
17-08-2024,Sandals,Metro,6,73,3599.38,30%,78826.42,47182.87,262754.74,12%,31530.57,31530.57,Dealer_4,17,Haryana
18-08-2024,Sneakers,Puma,11,76,3532.37,20%,53692.02,21424.95,268460.12,12%,32215.21,32215.21,Dealer_4,72,Haryana
18-08-2024,Boots,Sketchers,8,83,4223.83,25%,87644.47,45626.83,350577.89,12%,42069.35,42069.35,Dealer_3,121,Mumbai
18-08-2024,Heels,Metro,9,89,3933.37,30%,105020.98,63048.67,350069.93,12%,42008.39,42008.39,Dealer_6,155,Pune
18-08-2024,Heels,Liberty,7,78,1342.69,40%,41891.93,29376.44,104729.82,12%,12567.58,12567.58,Dealer_6,126,Pune
18-08-2024,Sandals,Paragon,10,76,2078.41,40%,63183.66,44184.29,157959.16,12%,18955.1,18955.1,Dealer_3,162,Mumbai
18-08-2024,Sandals,Woodland,8,78,5081.11,20%,79265.32,31729.98,396326.58,12%,47559.19,47559.19,Dealer_3,83,Mumbai
18-08-2024,Flats,Liberty,7,82,2930.85,40%,96131.88,67298.45,240329.7,12%,28839.56,28839.56,Dealer_2,86,Delhi
18-08-2024,Heels,Bata,8,79,3391.04,30%,80367.65,48189.38,267892.16,12%,32147.06,32147.06,Dealer_6,169,Pune
18-08-2024,Flats,Liberty,7,83,974.92,40%,32367.34,22681.68,80918.36,12%,9710.2,9710.2,Dealer_6,93,Pune
18-08-2024,Heels,Paragon,8,100,2495.08,40%,99803.2,69967.78,249508.0,12%,29940.96,29940.96,Dealer_5,134,Haryana
18-08-2024,Flats,Adidas,11,87,7108.76,15%,92769.32,18551.64,618462.12,12%,74215.45,74215.45,Dealer_2,154,Delhi
18-08-2024,Sandals,Puma,11,93,3562.49,20%,66262.31,26503.37,331311.57,12%,39757.39,39757.39,Dealer_4,124,Haryana
19-08-2024,Sandals,Liberty,9,81,1353.5,40%,43853.4,30804.2,109633.5,12%,13156.02,13156.02,Dealer_3,156,Mumbai
19-08-2024,Sneakers,Woodland,6,61,6878.69,20%,83920.02,33664.14,419600.09,12%,50352.01,50352.01,Dealer_4,1,Haryana
19-08-2024,Sneakers,Reebok,8,66,4501.18,20%,59415.58,23924.62,297077.88,12%,35649.35,35649.35,Dealer_5,150,Haryana
19-08-2024,Sandals,Paragon,10,68,997.98,40%,27145.06,18825.92,67862.64,12%,8143.52,8143.52,Dealer_1,110,Delhi
19-08-2024,Boots,Liberty,6,42,1592.93,40%,26761.22,18823.37,66903.06,12%,8028.37,8028.37,Dealer_3,31,Mumbai
19-08-2024,Flats,Puma,6,63,5680.68,20%,71576.57,28690.79,357882.84,12%,42945.94,42945.94,Dealer_1,11,Delhi
19-08-2024,Sneakers,Woodland,6,67,5211.34,20%,69831.96,27844.22,349159.78,12%,41899.17,41899.17,Dealer_2,25,Delhi
19-08-2024,Boots,Reebok,6,59,2329.34,20%,27486.21,11019.64,137431.06,12%,16491.73,16491.73,Dealer_1,87,Delhi
19-08-2024,Heels,Woodland,8,71,3444.08,20%,48905.94,19667.49,244529.68,12%,29343.56,29343.56,Dealer_2,159,Delhi
19-08-2024,Heels,Liberty,8,64,1383.88,40%,35427.33,24716.21,88568.32,12%,10628.2,10628.2,Dealer_2,39,Delhi
19-08-2024,Sneakers,Paragon,10,73,2405.88,40%,70251.7,49220.44,175629.24,12%,21075.51,21075.51,Dealer_2,99,Delhi
19-08-2024,Flats,Paragon,10,80,2886.18,40%,92357.76,64737.57,230894.4,12%,27707.33,27707.33,Dealer_1,147,Delhi
20-08-2024,Heels,Woodland,9,63,2574.1,20%,32433.66,12866.36,162168.3,12%,19460.2,19460.2,Dealer_7,105,Mumbai
20-08-2024,Flats,Reebok,9,75,2911.03,20%,43665.45,17451.95,218327.25,12%,26199.27,26199.27,Dealer_2,57,Delhi
20-08-2024,Sandals,Adidas,6,59,7369.29,15%,65218.22,13073.74,434788.11,12%,52174.57,52174.57,Dealer_4,149,Haryana
20-08-2024,Heels,Bata,9,72,1928.72,30%,41660.35,24916.6,138867.84,12%,16664.14,16664.14,Dealer_7,21,Mumbai
20-08-2024,Boots,Metro,9,79,4087.08,30%,96863.8,58030.36,322879.32,12%,38745.52,38745.52,Dealer_4,158,Haryana
20-08-2024,Boots,Nike,10,68,5461.55,15%,55707.81,11128.06,371385.4,12%,44566.25,44566.25,Dealer_6,126,Pune
20-08-2024,Boots,Paragon,8,75,551.79,40%,16553.7,11667.75,41384.25,12%,4966.11,4966.11,Dealer_5,158,Haryana
20-08-2024,Boots,Metro,10,65,2805.36,30%,54704.52,32887.09,182348.4,12%,21881.81,21881.81,Dealer_6,20,Pune
20-08-2024,Heels,Bata,7,74,1828.52,30%,40593.14,24269.75,135310.48,12%,16237.26,16237.26,Dealer_3,91,Mumbai
20-08-2024,Boots,Woodland,7,67,7390.72,20%,99035.65,39679.48,495178.24,12%,59421.39,59421.39,Dealer_4,154,Haryana
20-08-2024,Boots,Nike,11,61,5928.87,15%,54249.16,10766.24,361661.07,12%,43399.33,43399.33,Dealer_6,17,Pune
20-08-2024,Boots,Nike,9,57,7142.21,15%,61065.9,12052.16,407105.97,12%,48852.72,48852.72,Dealer_4,6,Haryana
21-08-2024,Boots,Metro,9,70,3030.77,30%,63646.17,38150.99,212153.9,12%,25458.47,25458.47,Dealer_3,59,Mumbai
21-08-2024,Sandals,Sketchers,8,80,2211.44,25%,44228.8,23111.27,176915.2,12%,21229.82,21229.82,Dealer_2,150,Delhi
21-08-2024,Heels,Liberty,10,71,2614.76,40%,74259.18,52047.02,185647.96,12%,22277.76,22277.76,Dealer_4,94,Haryana
21-08-2024,Sneakers,Reebok,6,69,2508.07,20%,34611.37,13844.39,173056.83,12%,20766.82,20766.82,Dealer_6,142,Pune
21-08-2024,Sneakers,Woodland,6,67,7592.06,20%,101733.6,40651.77,508668.02,12%,61040.16,61040.16,Dealer_4,39,Haryana
21-08-2024,Sandals,Puma,9,76,6290.55,20%,95616.36,38207.57,478081.8,12%,57369.82,57369.82,Dealer_2,59,Delhi
21-08-2024,Boots,Woodland,7,64,2400.67,20%,30728.58,12302.31,153642.88,12%,18437.15,18437.15,Dealer_7,24,Mumbai
21-08-2024,Heels,Nike,10,64,6458.92,15%,62005.63,12294.28,413370.88,12%,49604.51,49604.51,Dealer_4,109,Haryana
21-08-2024,Flats,Reebok,6,39,5314.49,20%,41453.02,16546.4,207265.11,12%,24871.81,24871.81,Dealer_1,18,Delhi
21-08-2024,Sneakers,Woodland,7,68,2744.82,20%,37329.55,14910.26,186647.76,12%,22397.73,22397.73,Dealer_4,142,Haryana
21-08-2024,Sandals,Puma,7,56,6626.83,20%,74220.5,29553.09,371102.48,12%,44532.3,44532.3,Dealer_2,3,Delhi
22-08-2024,Flats,Woodland,10,71,5005.48,20%,71077.82,28347.28,355389.08,12%,42646.69,42646.69,Dealer_1,101,Delhi
22-08-2024,Flats,Puma,6,60,2357.5,20%,28290.0,11357.05,141450.0,12%,16974.0,16974.0,Dealer_2,62,Delhi
22-08-2024,Heels,Sketchers,10,65,3580.82,25%,58188.32,30258.88,232753.3,12%,27930.4,27930.4,Dealer_4,45,Haryana
22-08-2024,Sneakers,Reebok,7,48,5333.06,20%,51197.38,20448.07,255986.88,12%,30718.43,30718.43,Dealer_1,18,Delhi
22-08-2024,Boots,Puma,6,56,4034.25,20%,45183.6,17982.3,225918.0,12%,27110.16,27110.16,Dealer_7,126,Mumbai
22-08-2024,Boots,Paragon,10,77,2721.98,40%,83836.98,58843.57,209592.46,12%,25151.1,25151.1,Dealer_4,166,Haryana
22-08-2024,Heels,Sketchers,10,80,4732.6,25%,94652.0,49135.24,378608.0,12%,45432.96,45432.96,Dealer_6,104,Pune
22-08-2024,Sandals,Paragon,9,72,1757.88,40%,50626.94,35464.02,126567.36,12%,15188.08,15188.08,Dealer_4,33,Haryana
22-08-2024,Sneakers,Reebok,6,59,7470.93,20%,88156.97,35214.0,440784.87,12%,52894.18,52894.18,Dealer_7,77,Mumbai
22-08-2024,Sneakers,Liberty,9,78,1439.86,40%,44923.63,31450.17,112309.08,12%,13477.09,13477.09,Dealer_3,7,Mumbai
22-08-2024,Sandals,Metro,7,65,2254.5,30%,43962.75,26423.41,146542.5,12%,17585.1,17585.1,Dealer_7,164,Mumbai
23-08-2024,Boots,Liberty,11,70,2122.68,40%,59435.04,41467.5,148587.6,12%,17830.51,17830.51,Dealer_3,102,Mumbai
23-08-2024,Flats,Puma,6,55,6470.15,20%,71171.65,28468.0,355858.25,12%,42702.99,42702.99,Dealer_3,125,Mumbai
23-08-2024,Boots,Metro,11,73,2800.48,30%,61330.51,36917.38,204435.04,12%,24532.2,24532.2,Dealer_2,119,Delhi
23-08-2024,Flats,Bata,6,58,4790.9,30%,83361.66,50193.15,277872.2,12%,33344.66,33344.66,Dealer_6,26,Pune
23-08-2024,Sandals,Sketchers,6,67,3592.9,25%,60181.08,31281.16,240724.3,12%,28886.92,28886.92,Dealer_4,168,Haryana
23-08-2024,Boots,Adidas,10,65,4838.2,15%,47172.45,9438.66,314483.0,12%,37737.96,37737.96,Dealer_5,142,Haryana
23-08-2024,Boots,Nike,9,74,7229.79,15%,80250.67,16271.27,535004.46,12%,64200.54,64200.54,Dealer_2,80,Delhi
23-08-2024,Heels,Puma,6,79,2302.66,20%,36382.03,14666.3,181910.14,12%,21829.22,21829.22,Dealer_6,144,Pune
23-08-2024,Sandals,Nike,6,53,5624.33,15%,44713.42,8880.96,298089.49,12%,35770.74,35770.74,Dealer_5,96,Haryana
23-08-2024,Sneakers,Metro,9,70,4294.79,30%,90190.59,54052.46,300635.3,12%,36076.24,36076.24,Dealer_4,89,Haryana
24-08-2024,Sandals,Woodland,8,80,6807.34,20%,108917.44,43662.63,544587.2,12%,65350.46,65350.46,Dealer_5,32,Haryana
24-08-2024,Boots,Metro,9,98,1626.55,30%,47820.57,28591.24,159401.9,12%,19128.23,19128.23,Dealer_7,141,Mumbai
24-08-2024,Heels,Paragon,6,73,2832.37,40%,82705.2,58002.42,206763.01,12%,24811.56,24811.56,Dealer_4,85,Haryana
24-08-2024,Boots,Woodland,7,55,6572.65,20%,72299.15,28953.09,361495.75,12%,43379.49,43379.49,Dealer_2,24,Delhi
24-08-2024,Heels,Bata,8,95,1880.95,30%,53607.08,32216.02,178690.25,12%,21442.83,21442.83,Dealer_1,78,Delhi
24-08-2024,Sneakers,Puma,7,82,4631.12,20%,75950.37,30354.47,379751.84,12%,45570.22,45570.22,Dealer_4,39,Haryana
24-08-2024,Boots,Paragon,10,69,2976.07,40%,82139.53,57434.69,205348.83,12%,24641.86,24641.86,Dealer_2,1,Delhi
24-08-2024,Sneakers,Puma,6,67,5499.81,20%,73697.45,29625.18,368487.27,12%,44218.47,44218.47,Dealer_7,17,Mumbai
24-08-2024,Flats,Metro,7,94,1899.83,30%,53575.21,32120.45,178584.02,12%,21430.08,21430.08,Dealer_6,118,Pune
24-08-2024,Sandals,Liberty,11,94,2626.48,40%,98755.65,69087.86,246889.12,12%,29626.69,29626.69,Dealer_3,148,Mumbai
24-08-2024,Heels,Paragon,11,90,2078.81,40%,74837.16,52378.0,187092.9,12%,22451.15,22451.15,Dealer_3,135,Mumbai
24-08-2024,Flats,Liberty,10,83,2515.47,40%,83513.6,58478.83,208784.01,12%,25054.08,25054.08,Dealer_7,63,Mumbai
25-08-2024,Sneakers,Bata,9,89,2312.61,30%,61746.69,36944.93,205822.29,12%,24698.67,24698.67,Dealer_5,77,Haryana
25-08-2024,Boots,Bata,6,76,2201.37,30%,50191.24,30058.25,167304.12,12%,20076.49,20076.49,Dealer_7,66,Mumbai
25-08-2024,Sneakers,Puma,10,88,6144.69,20%,108146.54,43196.81,540732.72,12%,64887.93,64887.93,Dealer_2,64,Delhi
25-08-2024,Boots,Puma,6,75,4282.14,20%,64232.1,25777.37,321160.5,12%,38539.26,38539.26,Dealer_4,191,Haryana
25-08-2024,Boots,Bata,10,78,2196.34,30%,51394.36,30748.02,171314.52,12%,20557.74,20557.74,Dealer_2,42,Delhi
25-08-2024,Heels,Metro,11,88,4212.38,30%,111206.83,66548.52,370689.44,12%,44482.73,44482.73,Dealer_1,112,Delhi
25-08-2024,Boots,Bata,7,80,2892.7,30%,69424.8,41458.17,231416.0,12%,27769.92,27769.92,Dealer_1,86,Delhi
25-08-2024,Sandals,Adidas,8,92,5892.16,15%,81311.81,16115.32,542078.72,12%,65049.45,65049.45,Dealer_4,102,Haryana
25-08-2024,Heels,Reebok,9,79,6671.98,20%,105417.28,42303.07,527086.42,12%,63250.37,63250.37,Dealer_3,63,Mumbai
25-08-2024,Heels,Puma,8,83,4788.9,20%,79495.74,31799.92,397478.7,12%,47697.44,47697.44,Dealer_5,97,Haryana
26-08-2024,Sneakers,Adidas,6,57,3200.37,15%,27363.16,5522.76,182421.09,12%,21890.53,21890.53,Dealer_4,127,Haryana
26-08-2024,Sneakers,Puma,6,58,4091.64,20%,47463.02,19038.86,237315.12,12%,28477.81,28477.81,Dealer_1,35,Delhi
26-08-2024,Sandals,Sketchers,11,50,4497.26,25%,56215.75,29237.81,224863.0,12%,26983.56,26983.56,Dealer_1,11,Delhi
26-08-2024,Flats,Woodland,8,64,2233.65,20%,28590.72,11428.81,142953.6,12%,17154.43,17154.43,Dealer_5,22,Haryana
26-08-2024,Sneakers,Liberty,6,54,2473.86,40%,53435.38,37509.22,133588.44,12%,16030.61,16030.61,Dealer_4,126,Haryana
26-08-2024,Sneakers,Woodland,10,68,5692.61,20%,77419.5,30982.4,387097.48,12%,46451.7,46451.7,Dealer_5,19,Haryana
26-08-2024,Heels,Woodland,7,68,4774.02,20%,64926.67,26110.58,324633.36,12%,38956.0,38956.0,Dealer_7,67,Mumbai
26-08-2024,Flats,Paragon,6,50,2016.21,40%,40324.2,28289.02,100810.5,12%,12097.26,12097.26,Dealer_6,73,Pune
26-08-2024,Sneakers,Bata,8,79,3779.64,30%,89577.47,53684.7,298591.56,12%,35830.99,35830.99,Dealer_7,116,Mumbai
26-08-2024,Sandals,Paragon,8,88,2133.72,40%,75106.94,52525.15,187767.36,12%,22532.08,22532.08,Dealer_7,103,Mumbai
27-08-2024,Flats,Woodland,11,63,3263.28,20%,41117.33,16374.18,205586.64,12%,24670.4,24670.4,Dealer_4,39,Haryana
27-08-2024,Flats,Nike,6,48,10052.2,15%,72375.84,14596.92,482505.6,12%,57900.67,57900.67,Dealer_1,38,Delhi
27-08-2024,Sneakers,Metro,7,89,4029.69,30%,107592.72,64515.13,358642.41,12%,43037.09,43037.09,Dealer_3,198,Mumbai
27-08-2024,Sandals,Sketchers,10,60,4733.88,25%,71008.2,36844.42,284032.8,12%,34083.94,34083.94,Dealer_4,105,Haryana
27-08-2024,Sneakers,Paragon,11,66,1256.37,40%,33168.17,23249.7,82920.42,12%,9950.45,9950.45,Dealer_6,54,Pune
27-08-2024,Boots,Nike,8,63,7689.53,15%,72666.06,14523.49,484440.39,12%,58132.85,58132.85,Dealer_3,17,Mumbai
27-08-2024,Sneakers,Nike,8,78,5238.75,15%,61293.38,12288.13,408622.5,12%,49034.7,49034.7,Dealer_4,119,Haryana
27-08-2024,Boots,Sketchers,9,79,5171.02,25%,102127.64,53295.36,408510.58,12%,49021.27,49021.27,Dealer_6,182,Pune
27-08-2024,Boots,Sketchers,10,66,1533.47,25%,25302.26,13248.48,101209.02,12%,12145.08,12145.08,Dealer_7,43,Mumbai
27-08-2024,Sandals,Bata,6,51,4502.08,30%,68881.82,41331.8,229606.08,12%,27552.73,27552.73,Dealer_3,38,Mumbai
27-08-2024,Sneakers,Puma,7,60,4821.57,20%,57858.84,23002.69,289294.2,12%,34715.3,34715.3,Dealer_3,52,Mumbai
28-08-2024,Flats,Bata,6,54,3526.15,30%,57123.63,34224.18,190412.1,12%,22849.45,22849.45,Dealer_6,88,Pune
28-08-2024,Heels,Sketchers,8,73,1970.69,25%,35965.09,18772.95,143860.37,12%,17263.24,17263.24,Dealer_7,129,Mumbai
28-08-2024,Flats,Reebok,7,64,5741.96,20%,73497.09,29281.73,367485.44,12%,44098.25,44098.25,Dealer_7,189,Mumbai
28-08-2024,Heels,Woodland,10,59,7337.52,20%,86582.74,34847.19,432913.68,12%,51949.64,51949.64,Dealer_5,157,Haryana
28-08-2024,Heels,Reebok,9,84,4502.24,20%,75637.63,30256.49,378188.16,12%,45382.58,45382.58,Dealer_6,152,Pune
28-08-2024,Heels,Woodland,10,63,2267.08,20%,28565.21,11430.97,142826.04,12%,17139.12,17139.12,Dealer_3,5,Mumbai
28-08-2024,Boots,Liberty,11,60,1686.29,40%,40470.96,28263.01,101177.4,12%,12141.29,12141.29,Dealer_4,119,Haryana
28-08-2024,Heels,Liberty,7,66,2587.01,40%,68297.06,47857.62,170742.66,12%,20489.12,20489.12,Dealer_2,116,Delhi
28-08-2024,Sandals,Woodland,11,65,6900.42,20%,89705.46,35766.38,448527.3,12%,53823.28,53823.28,Dealer_6,149,Pune
28-08-2024,Sandals,Bata,8,56,3122.97,30%,52465.9,31696.03,174886.32,12%,20986.36,20986.36,Dealer_1,57,Delhi
28-08-2024,Boots,Reebok,9,74,4365.06,20%,64602.89,25972.89,323014.44,12%,38761.73,38761.73,Dealer_1,71,Delhi
28-08-2024,Heels,Paragon,9,73,1754.38,40%,51227.9,35957.96,128069.74,12%,15368.37,15368.37,Dealer_6,197,Pune
29-08-2024,Sandals,Liberty,11,77,1741.59,40%,53640.97,37409.64,134102.43,12%,16092.29,16092.29,Dealer_5,55,Haryana
29-08-2024,Heels,Paragon,8,76,2638.08,40%,80197.63,56158.88,200494.08,12%,24059.29,24059.29,Dealer_4,144,Haryana
29-08-2024,Sandals,Puma,10,65,1578.16,20%,20516.08,8327.34,102580.4,12%,12309.65,12309.65,Dealer_4,21,Haryana
29-08-2024,Sandals,Reebok,9,74,2547.03,20%,37696.04,15137.73,188480.22,12%,22617.63,22617.63,Dealer_6,188,Pune
29-08-2024,Sandals,Puma,11,61,5194.96,20%,63378.51,25251.19,316892.56,12%,38027.11,38027.11,Dealer_4,42,Haryana
29-08-2024,Boots,Reebok,11,68,3987.86,20%,54234.9,21628.95,271174.48,12%,32540.94,32540.94,Dealer_7,74,Mumbai
29-08-2024,Sandals,Paragon,11,64,2097.56,40%,53697.54,37543.08,134243.84,12%,16109.26,16109.26,Dealer_1,40,Delhi
29-08-2024,Sneakers,Nike,7,60,12343.98,15%,111095.82,22158.82,740638.8,12%,88876.66,88876.66,Dealer_7,195,Mumbai
29-08-2024,Sandals,Puma,6,67,3356.41,20%,44975.89,18143.24,224879.47,12%,26985.54,26985.54,Dealer_5,197,Haryana
29-08-2024,Heels,Metro,10,65,3184.35,30%,62094.82,37064.79,206982.75,12%,24837.93,24837.93,Dealer_5,72,Haryana
29-08-2024,Sneakers,Sketchers,6,58,2293.79,25%,33259.96,17360.77,133039.82,12%,15964.78,15964.78,Dealer_7,49,Mumbai
29-08-2024,Heels,Woodland,11,53,7465.52,20%,79134.51,31524.57,395672.56,12%,47480.71,47480.71,Dealer_5,197,Haryana
30-08-2024,Sneakers,Puma,7,77,2381.87,20%,36680.8,14576.19,183403.99,12%,22008.48,22008.48,Dealer_7,177,Mumbai
30-08-2024,Heels,Reebok,9,75,3932.6,20%,58989.0,23394.63,294945.0,12%,35393.4,35393.4,Dealer_3,100,Mumbai
30-08-2024,Boots,Adidas,10,67,3698.88,15%,37173.74,7379.84,247824.96,12%,29739.0,29739.0,Dealer_2,159,Delhi
30-08-2024,Boots,Liberty,11,77,2940.34,40%,90562.47,63544.8,226406.18,12%,27168.74,27168.74,Dealer_6,59,Pune
30-08-2024,Boots,Paragon,9,74,1305.54,40%,38643.98,27077.27,96609.96,12%,11593.2,11593.2,Dealer_3,51,Mumbai
30-08-2024,Sneakers,Nike,9,63,3044.66,15%,28772.04,5634.57,191813.58,12%,23017.63,23017.63,Dealer_3,5,Mumbai
30-08-2024,Sandals,Sketchers,9,78,5863.13,25%,114331.04,59553.85,457324.14,12%,54878.9,54878.9,Dealer_7,119,Mumbai
30-08-2024,Sneakers,Puma,6,60,4362.83,20%,52353.96,21064.71,261769.8,12%,31412.38,31412.38,Dealer_7,30,Mumbai
30-08-2024,Heels,Puma,9,80,4544.72,20%,72715.52,29096.61,363577.6,12%,43629.31,43629.31,Dealer_5,186,Haryana
30-08-2024,Sandals,Adidas,10,61,8289.17,15%,75845.91,15372.66,505639.37,12%,60676.72,60676.72,Dealer_6,82,Pune
31-08-2024,Sandals,Paragon,9,91,597.35,40%,21743.54,15302.63,54358.85,12%,6523.06,6523.06,Dealer_1,15,Delhi
31-08-2024,Sandals,Puma,11,75,5986.31,20%,89794.65,35986.13,448973.25,12%,53876.79,53876.79,Dealer_2,72,Delhi
31-08-2024,Sandals,Bata,6,81,2455.14,30%,59659.9,35715.6,198866.34,12%,23863.96,23863.96,Dealer_4,79,Haryana
31-08-2024,Sandals,Bata,6,60,4925.02,30%,88650.36,53252.96,295501.2,12%,35460.14,35460.14,Dealer_3,48,Mumbai
31-08-2024,Sneakers,Puma,10,80,4797.5,20%,76760.0,30725.68,383800.0,12%,46056.0,46056.0,Dealer_1,93,Delhi
31-08-2024,Sneakers,Adidas,8,93,4546.49,15%,63423.54,12736.69,422823.57,12%,50738.83,50738.83,Dealer_1,47,Delhi
31-08-2024,Heels,Reebok,10,79,3273.36,20%,51719.09,20619.18,258595.44,12%,31031.45,31031.45,Dealer_3,80,Mumbai
31-08-2024,Heels,Paragon,6,77,2838.02,40%,87411.02,61200.52,218527.54,12%,26223.3,26223.3,Dealer_7,177,Mumbai
31-08-2024,Heels,Woodland,10,87,2602.61,20%,45285.41,18032.48,226427.07,12%,27171.25,27171.25,Dealer_4,193,Haryana
31-08-2024,Sneakers,Woodland,9,83,5947.39,20%,98726.67,39275.96,493633.37,12%,59236.0,59236.0,Dealer_3,190,Mumbai
01-09-2024,Flats,Adidas,6,52,2032.08,15%,15850.22,3269.88,105668.16,12%,12680.18,12680.18,Dealer_4,11,Haryana
01-09-2024,Boots,Sketchers,9,84,1981.01,25%,41601.21,21482.39,166404.84,12%,19968.58,19968.58,Dealer_2,152,Delhi
01-09-2024,Heels,Reebok,6,73,2926.09,20%,42720.91,17099.08,213604.57,12%,25632.55,25632.55,Dealer_6,146,Pune
01-09-2024,Sneakers,Nike,9,70,11744.98,15%,123322.29,24697.76,822148.6,12%,98657.83,98657.83,Dealer_2,44,Delhi
01-09-2024,Heels,Reebok,9,81,5747.76,20%,93113.71,37278.14,465568.56,12%,55868.23,55868.23,Dealer_3,148,Mumbai
01-09-2024,Flats,Metro,10,82,1707.8,30%,42011.88,25178.82,140039.6,12%,16804.75,16804.75,Dealer_2,157,Delhi
01-09-2024,Boots,Reebok,10,87,3893.47,20%,67746.38,27125.67,338731.89,12%,40647.83,40647.83,Dealer_4,152,Haryana
01-09-2024,Boots,Liberty,8,75,1122.58,40%,33677.4,23621.28,84193.5,12%,10103.22,10103.22,Dealer_7,32,Mumbai
01-09-2024,Boots,Woodland,11,68,4986.06,20%,67810.42,27197.66,339052.08,12%,40686.25,40686.25,Dealer_1,104,Delhi
01-09-2024,Heels,Reebok,11,67,5802.15,20%,77748.81,31272.87,388744.05,12%,46649.29,46649.29,Dealer_5,48,Haryana
02-09-2024,Heels,Adidas,11,61,3059.59,15%,27995.25,5622.47,186634.99,12%,22396.2,22396.2,Dealer_1,60,Delhi
02-09-2024,Flats,Nike,11,58,11208.82,15%,97516.73,19509.75,650111.56,12%,78013.39,78013.39,Dealer_2,56,Delhi
02-09-2024,Sandals,Adidas,10,51,7214.82,15%,55193.37,10948.0,367955.82,12%,44154.7,44154.7,Dealer_6,29,Pune
02-09-2024,Sneakers,Bata,6,54,1825.33,30%,29570.35,17785.8,98567.82,12%,11828.14,11828.14,Dealer_2,38,Delhi
02-09-2024,Sneakers,Sketchers,8,69,3204.26,25%,55273.48,28808.95,221093.94,12%,26531.27,26531.27,Dealer_5,175,Haryana
02-09-2024,Sandals,Metro,11,48,4502.15,30%,64830.96,38879.35,216103.2,12%,25932.38,25932.38,Dealer_2,53,Delhi
02-09-2024,Boots,Sketchers,7,59,3704.61,25%,54643.0,28468.82,218571.99,12%,26228.64,26228.64,Dealer_3,112,Mumbai
02-09-2024,Sneakers,Woodland,6,39,4781.5,20%,37295.7,14889.03,186478.5,12%,22377.42,22377.42,Dealer_1,16,Delhi
02-09-2024,Boots,Paragon,8,49,1533.51,40%,30056.8,21106.86,75141.99,12%,9017.04,9017.04,Dealer_3,37,Mumbai
02-09-2024,Sandals,Woodland,7,63,6614.32,20%,83340.43,33427.43,416702.16,12%,50004.26,50004.26,Dealer_4,196,Haryana
02-09-2024,Heels,Adidas,10,57,4782.74,15%,40892.43,8268.35,272616.18,12%,32713.94,32713.94,Dealer_6,58,Pune
02-09-2024,Boots,Reebok,11,55,6617.07,20%,72787.77,29126.89,363938.85,12%,43672.66,43672.66,Dealer_4,70,Haryana
